20101108,slwikisource,slwikisource/20101108,
20101109,slwiktionary,slwiktionary/20101109,
20101108,smwiki,smwiki/20101108,
20101109,smwiktionary,smwiktionary/20101109,
20101107,snwiki,snwiki/20101107,
20101109,snwiktionary,snwiktionary/20101109,
20101105,sourceswiki,sourceswiki/20101105,
20110112,sowiki,sowiki/20110112,
20110111,sowiktionary,sowiktionary/20110111,
20101106,specieswiki,specieswiki/20101106,
20100812,sqwiki,sqwiki/20100812,
20101109,sqwikibooks,sqwikibooks/20101109,
20110111,sqwikiquote,sqwikiquote/20110111,
20110111,sqwiktionary,sqwiktionary/20110111,
20100813,srnwiki,srnwiki/20100813,
20110112,srwiki,srwiki/20110112,progress
20110111,srwikibooks,srwikibooks/20110111,
20101104,srwikinews,srwikinews/20101104,failed
20110111,srwikiquote,srwikiquote/20110111,
20110110,srwikisource,srwikisource/20110110,
20101104,srwiktionary,srwiktionary/20101104,
20101104,sswiki,sswiki/20101104,
20110111,sswiktionary,sswiktionary/20110111,
20100813,stqwiki,stqwiki/20100813,
20110111,strategywiki,strategywiki/20110111,
20110111,stwiki,stwiki/20110111,
20101105,stwiktionary,stwiktionary/20101105,
20110112,suwiki,suwiki/20110112,
20101109,suwikibooks,suwikibooks/20101109,
20110111,suwikiquote,suwikiquote/20110111,
20101109,suwiktionary,suwiktionary/20101109,
20110111,svwiki,svwiki/20110111,
20101107,svwikibooks,svwikibooks/20101107,
20101109,svwikinews,svwikinews/20101109,
20101109,svwikiquote,svwikiquote/20101109,
20110110,svwikisource,svwikisource/20110110,
20110110,svwikiversity,svwikiversity/20110110,
20101109,svwiktionary,svwiktionary/20101109,
20110111,swwiki,swwiki/20110111,
20110111,swwikibooks,swwikibooks/20110111,
20110112,swwiktionary,swwiktionary/20110112,
20101104,szlwiki,szlwiki/20101104,
20101109,tawiki,tawiki/20101109,
20101109,tawikibooks,tawikibooks/20101109,
20101107,tawikinews,tawikinews/20101107,
20110111,tawikiquote,tawikiquote/20110111,
20110111,tawikisource,tawikisource/20110111,
20110111,tawiktionary,tawiktionary/20110111,
20101108,tenwiki,tenwiki/20101108,
20110112,testwiki,testwiki/20110112,
20101109,tetwiki,tetwiki/20101109,
20101109,tewiki,tewiki/20101109,
20101104,tewikibooks,tewikibooks/20101104,
20101108,tewikiquote,tewikiquote/20101108,
20101105,tewikisource,tewikisource/20101105,
20101109,tewiktionary,tewiktionary/20101109,
20100813,tgwiki,tgwiki/20100813,
20101109,tgwikibooks,tgwikibooks/20101109,
20101107,tgwiktionary,tgwiktionary/20101107,
20101105,thwiki,thwiki/20101105,
20101105,thwikibooks,thwikibooks/20101105,
20101108,thwikinews,thwikinews/20101108,
20101107,thwikiquote,thwikiquote/20101107,
20101108,thwikisource,thwikisource/20101108,
20101108,thwiktionary,thwiktionary/20101108,
20100813,tiwiki,tiwiki/20100813,
20100813,tiwiktionary,tiwiktionary/20100813,
20100813,tkwiki,tkwiki/20100813,
20101104,tkwikibooks,tkwikibooks/20101104,
20100813,tkwikiquote,tkwikiquote/20100813,
20101105,tkwiktionary,tkwiktionary/20101105,
20101104,tlwiki,tlwiki/20101104,
20101105,tlwikibooks,tlwikibooks/20101105,
20101104,tlwiktionary,tlwiktionary/20101104,
20101105,tnwiki,tnwiki/20101105,
20100813,tnwiktionary,tnwiktionary/20100813,
20101105,towiki,towiki/20101105,
20101105,towiktionary,towiktionary/20101105,
20100813,tpiwiki,tpiwiki/20100813,
20100813,tpiwiktionary,tpiwiktionary/20100813,
20101107,trwiki,trwiki/20101107,
20100813,trwikibooks,trwikibooks/20100813,
20100813,trwikimedia,trwikimedia/20100813,
20101105,trwikinews,trwikinews/20101105,
20110111,trwikiquote,trwikiquote/20110111,
20101104,trwikisource,trwikisource/20101104,
20100813,trwiktionary,trwiktionary/20100813,
20110111,tswiki,tswiki/20110111,
20110112,tswiktionary,tswiktionary/20110112,
20101104,ttwiki,ttwiki/20101104,
20100813,ttwikibooks,ttwikibooks/20100813,
20110112,ttwikiquote,ttwikiquote/20110112,
20110112,ttwiktionary,ttwiktionary/20110112,
20110112,tumwiki,tumwiki/20110112,
20110112,twwiki,twwiki/20110112,
20110112,twwiktionary,twwiktionary/20110112,
20110112,tywiki,tywiki/20110112,
20101105,uawikimedia,uawikimedia/20101105,
20100813,udmwiki,udmwiki/20100813,
20100813,ugwiki,ugwiki/20100813,
20100813,ugwikibooks,ugwikibooks/20100813,
20100813,ugwikiquote,ugwikiquote/20100813,
20100813,ugwiktionary,ugwiktionary/20100813,
20101104,ukwiki,ukwiki/20101104,
20100813,ukwikibooks,ukwikibooks/20100813,
20100813,ukwikimedia,ukwikimedia/20100813,
20100813,ukwikinews,ukwikinews/20100813,
20100813,ukwikiquote,ukwikiquote/20100813,
20110112,ukwikisource,ukwikisource/20110112,
20110112,ukwiktionary,ukwiktionary/20110112,
20110111,urwiki,urwiki/20110111,
20101104,urwikibooks,urwikibooks/20101104,
20101104,urwikiquote,urwikiquote/20101104,
20101104,urwiktionary,urwiktionary/20101104,
20100813,usabilitywiki,usabilitywiki/20100813,
20110111,uzwiki,uzwiki/20110111,
20110111,uzwikibooks,uzwikibooks/20110111,
20110111,uzwikiquote,uzwikiquote/20110111,
20110111,uzwiktionary,uzwiktionary/20110111,
20110111,vecwiki,vecwiki/20110111,
20110110,vecwikisource,vecwikisource/20110110,
20110111,vewiki,vewiki/20110111,
20110111,vewikimedia,vewikimedia/20110111,
20110111,viwiki,viwiki/20110111,
20110111,viwikibooks,viwikibooks/20110111,
20110111,viwikiquote,viwikiquote/20110111,
20110111,viwikisource,viwikisource/20110111,
20100812,viwiktionary,viwiktionary/20100812,
20110112,vlswiki,vlswiki/20110112,
20101104,vowiki,vowiki/20101104,
20110110,vowikibooks,vowikibooks/20110110,
20101104,vowikiquote,vowikiquote/20101104,
20110110,vowiktionary,vowiktionary/20110110,
20110111,warwiki,warwiki/20110111,
20110111,wawiki,wawiki/20110111,
20101109,wawikibooks,wawikibooks/20101109,
20110111,wawiktionary,wawiktionary/20110111,
20110110,wikimania2005wiki,wikimania2005wiki/20110110,
20110112,wikimania2006wiki,wikimania2006wiki/20110112,
20101104,wikimania2007wiki,wikimania2007wiki/20101104,
20110112,wikimania2008wiki,wikimania2008wiki/20110112,
20100813,wikimania2009wiki,wikimania2009wiki/20100813,
20100813,wikimania2010wiki,wikimania2010wiki/20100813,
20101104,wikimania2011wiki,wikimania2011wiki/20101104,
20101108,wowiki,wowiki/20101108,
20101107,wowikiquote,wowikiquote/20101107,
20101109,wowiktionary,wowiktionary/20101109,
20101107,wuuwiki,wuuwiki/20101107,
20101105,xalwiki,xalwiki/20101105,
20101108,xhwiki,xhwiki/20101108,
20101109,xhwikibooks,xhwikibooks/20101109,
20110110,xhwiktionary,xhwiktionary/20110110,
20110111,yiwiki,yiwiki/20110111,
20100813,yiwikisource,yiwikisource/20100813,
20110110,yiwiktionary,yiwiktionary/20110110,
20101104,yowiki,yowiki/20101104,
20100813,yowikibooks,yowikibooks/20100813,
20101109,yowiktionary,yowiktionary/20101109,
20101104,zawiki,zawiki/20101104,
20110111,zawikibooks,zawikibooks/20110111,
20100813,zawikiquote,zawikiquote/20100813,
20101104,zawiktionary,zawiktionary/20101104,
20101109,zeawiki,zeawiki/20101109,
20101108,zh_classicalwiki,zh_classicalwiki/20101108,
20100813,zh_min_nanwiki,zh_min_nanwiki/20100813,
20101107,zh_min_nanwikibooks,zh_min_nanwikibooks/20101107,
20100813,zh_min_nanwikiquote,zh_min_nanwikiquote/20100813,
20101109,zh_min_nanwikisource,zh_min_nanwikisource/20101109,
20101108,zh_min_nanwiktionary,zh_min_nanwiktionary/20101108,
20101104,zh_yuewiki,zh_yuewiki/20101104,
20110110,zhwiki,zhwiki/20110110,
20100813,zhwikibooks,zhwikibooks/20100813,
20101108,zhwikinews,zhwikinews/20101108,
20100813,zhwikiquote,zhwikiquote/20100813,
20101104,zhwikisource,zhwikisource/20101104,
20100813,zhwiktionary,zhwiktionary/20100813,
20100813,zuwiki,zuwiki/20100813,
20110110,zuwikibooks,zuwikibooks/20110110,
20110110,zuwiktionary,zuwiktionary/20110110,
